"Table 8: Age-specific percentages of health status, by IMD, by sex and age in England, 2021 [Notes 1 to 11]",,,,,,,,,,,,,
"Census 2021, England",,,,,,,,,,,,,
This worksheet contains one table,,,,,,,,,,,,,
Back to contents (this text contains a link),,,,,,,,,,,,,
Year,Country,Health Status,Sex,Age,IMD Decile,Count,Population,Age-specific Percentage,Lower 95% Confidence Interval,Upper 95% Confidence Interval,Notes,,
2021,England,Good,Persons,25 to 29,2,"155,520","442,195",35.2,35,35.3,[z],,
2021,England,Good,Persons,30 to 34,2,"174,880","460,920",37.9,37.8,38.1,[z],,
2021,England,Good,Persons,35 to 39,2,"168,855","419,025",40.3,40.1,40.5,[z],,
2021,England,Good,Persons,40 to 44,2,"153,940","367,370",41.9,41.7,42.1,[z],,
2021,England,Good,Persons,45 to 49,2,"148,195","352,030",42.1,41.9,42.3,[z],,
2021,England,Good,Persons,50 to 54,2,"154,240","373,275",41.3,41.1,41.5,[z],,
2021,England,Good,Persons,55 to 59,2,"138,240","345,790",40,39.8,40.2,[z],,
2021,England,Good,Persons,60 to 64,2,"108,005","285,815",37.8,37.6,38,[z],,
2021,England,Good,Persons,65 to 69,2,"84,455","225,240",37.5,37.2,37.7,[z],,
2021,England,Good,Persons,70 to 74,2,"75,435","203,735",37,36.8,37.3,[z],,
2021,England,Good,Persons,75 to 79,2,"48,200","142,620",33.8,33.5,34.1,[z],,
2021,England,Good,Persons,80 to 84,2,"30,700","103,555",29.6,29.3,30,[z],,
2021,England,Good,Persons,85 to 89,2,"15,165","62,455",24.3,23.9,24.7,[z],,
2021,England,Good,Persons,90+,2,"7,185","35,960",20,19.5,20.4,[z],,
2021,England,Good,Persons,Under 1,3,"9,480","65,615",14.4,14.2,14.7,[z],,
2021,England,Good,Persons,1 to 4,3,"42,495","275,635",15.4,15.3,15.6,[z],,
2021,England,Good,Persons,5 to 9,3,"62,985","357,005",17.6,17.5,17.8,[z],,
2021,England,Good,Persons,10 to 14,3,"72,765","356,220",20.4,20.3,20.6,[z],,
2021,England,Good,Persons,15 to 19,3,"89,225","338,310",26.4,26.2,26.5,[z],,
2021,England,Good,Persons,20 to 24,3,"132,605","406,405",32.6,32.5,32.8,[z],,
2021,England,Good,Persons,25 to 29,3,"156,405","457,495",34.2,34,34.4,[z],,
2021,England,Good,Persons,30 to 34,3,"176,080","475,330",37,36.9,37.2,[z],,
2021,England,Good,Persons,35 to 39,3,"170,345","429,565",39.7,39.5,39.8,[z],,
2021,England,Good,Persons,40 to 44,3,"155,930","375,505",41.5,41.3,41.7,[z],,
2021,England,Good,Persons,45 to 49,3,"152,005","359,240",42.3,42.1,42.5,[z],,
2021,England,Good,Persons,50 to 54,3,"161,290","380,835",42.4,42.1,42.6,[z],,
2021,England,Good,Persons,55 to 59,3,"148,235","357,830",41.4,41.2,41.6,[z],,
2021,England,Good,Persons,60 to 64,3,"118,860","297,760",39.9,39.7,40.1,[z],,
2021,England,Good,Persons,65 to 69,3,"96,190","240,545",40,39.7,40.2,[z],,
2021,England,Good,Persons,70 to 74,3,"89,595","225,225",39.8,39.5,40,[z],,
2021,England,Good,Persons,75 to 79,3,"57,860","159,265",36.3,36,36.6,[z],,
2021,England,Good,Persons,80 to 84,3,"37,010","115,030",32.2,31.8,32.5,[z],,
2021,England,Good,Persons,85 to 89,3,"18,190","68,860",26.4,26,26.8,[z],,
2021,England,Good,Persons,90+,3,"8,675","40,060",21.7,21.2,22.1,[z],,
2021,England,Good,Persons,Under 1,4,"8,250","61,045",13.5,13.2,13.8,[z],,
2021,England,Good,Persons,1 to 4,4,"36,270","253,190",14.3,14.2,14.5,[z],,
2021,England,Good,Persons,5 to 9,4,"53,650","327,230",16.4,16.3,16.5,[z],,
2021,England,Good,Persons,10 to 14,4,"63,250","327,535",19.3,19.2,19.5,[z],,
2021,England,Good,Persons,15 to 19,4,"84,255","324,780",25.9,25.8,26.1,[z],,
2021,England,Good,Persons,20 to 24,4,"127,470","393,755",32.4,32.2,32.6,[z],,
2021,England,Good,Persons,25 to 29,4,"145,085","431,225",33.6,33.5,33.8,[z],,
2021,England,Good,Persons,30 to 34,4,"163,745","450,060",36.4,36.2,36.6,[z],,
2021,England,Good,Persons,35 to 39,4,"159,960","410,135",39,38.8,39.2,[z],,
2021,England,Good,Persons,40 to 44,4,"150,655","366,555",41.1,40.9,41.3,[z],,
2021,England,Good,Persons,45 to 49,4,"150,030","356,150",42.1,41.9,42.3,[z],,
2021,England,Good,Persons,50 to 54,4,"162,910","385,475",42.3,42.1,42.5,[z],,
2021,England,Good,Persons,55 to 59,4,"157,000","374,050",42,41.8,42.2,[z],,
2021,England,Good,Persons,60 to 64,4,"130,945","317,550",41.2,41,41.5,[z],,
2021,England,Good,Persons,65 to 69,4,"110,890","265,895",41.7,41.5,41.9,[z],,
2021,England,Good,Persons,70 to 74,4,"109,390","261,715",41.8,41.5,42,[z],,
2021,England,Good,Persons,75 to 79,4,"72,610","187,285",38.8,38.5,39.1,[z],,
2021,England,Good,Persons,80 to 84,4,"44,865","130,810",34.3,34,34.6,[z],,
2021,England,Good,Persons,85 to 89,4,"22,225","79,830",27.8,27.5,28.2,[z],,
2021,England,Good,Persons,90+,4,"10,525","46,905",22.4,22,22.9,[z],,
2021,England,Good,Persons,Under 1,5,"7,385","56,820",13,12.7,13.3,[z],,
2021,England,Good,Persons,1 to 4,5,"31,850","241,285",13.2,13.1,13.3,[z],,
2021,England,Good,Persons,5 to 9,5,"48,185","315,735",15.3,15.1,15.4,[z],,
2021,England,Good,Persons,10 to 14,5,"56,940","317,525",17.9,17.8,18.1,[z],,
2021,England,Good,Persons,15 to 19,5,"76,805","310,880",24.7,24.5,24.9,[z],,
2021,England,Good,Persons,20 to 24,5,"113,195","360,785",31.4,31.2,31.6,[z],,
2021,England,Good,Persons,25 to 29,5,"130,325","394,380",33,32.9,33.2,[z],,
2021,England,Good,Persons,30 to 34,5,"149,405","418,520",35.7,35.5,35.9,[z],,
2021,England,Good,Persons,35 to 39,5,"149,175","388,430",38.4,38.2,38.6,[z],,
2021,England,Good,Persons,40 to 44,5,"144,180","357,620",40.3,40.1,40.5,[z],,
2021,England,Good,Persons,45 to 49,5,"148,920","356,915",41.7,41.5,41.9,[z],,
2021,England,Good,Persons,50 to 54,5,"166,105","392,800",42.3,42.1,42.5,[z],,
2021,England,Good,Persons,55 to 59,5,"164,525","388,080",42.4,42.2,42.6,[z],,
2021,England,Good,Persons,60 to 64,5,"140,555","333,040",42.2,42,42.4,[z],,
2021,England,Good,Persons,65 to 69,5,"123,780","284,825",43.5,43.2,43.7,[z],,
2021,England,Good,Persons,70 to 74,5,"125,160","286,625",43.7,43.4,43.9,[z],,
2021,England,Good,Persons,75 to 79,5,"85,645","209,170",40.9,40.7,41.2,[z],,
2021,England,Good,Persons,80 to 84,5,"52,550","146,010",36,35.7,36.3,[z],,
2021,England,Good,Persons,85 to 89,5,"26,590","89,395",29.7,29.4,30.1,[z],,
2021,England,Good,Persons,90+,5,"12,140","51,660",23.5,23.1,23.9,[z],,
2021,England,Good,Persons,Under 1,6,"7,055","55,925",12.6,12.3,12.9,[z],,
2021,England,Good,Persons,1 to 4,6,"29,575","236,330",12.5,12.4,12.7,[z],,
2021,England,Good,Persons,5 to 9,6,"44,660","312,855",14.3,14.1,14.4,[z],,
2021,England,Good,Persons,10 to 14,6,"53,930","317,260",17,16.9,17.1,[z],,
2021,England,Good,Persons,15 to 19,6,"71,300","303,680",23.5,23.3,23.7,[z],,
2021,England,Good,Persons,20 to 24,6,"105,080","343,535",30.6,30.4,30.8,[z],,
2021,England,Good,Persons,25 to 29,6,"122,460","379,795",32.2,32.1,32.4,[z],,
2021,England,Good,Persons,30 to 34,6,"141,515","403,220",35.1,34.9,35.3,[z],,
2021,England,Good,Persons,35 to 39,6,"143,910","381,725",37.7,37.5,37.9,[z],,
2021,England,Good,Persons,40 to 44,6,"142,730","358,940",39.8,39.6,40,[z],,
2021,England,Good,Persons,45 to 49,6,"149,405","362,540",41.2,41,41.4,[z],,
2021,England,Good,Persons,50 to 54,6,"168,510","400,655",42.1,41.9,42.3,[z],,
2021,England,Good,Persons,55 to 59,6,"168,480","399,700",42.2,42,42.4,[z],,
2021,England,Good,Persons,60 to 64,6,"148,385","346,835",42.8,42.6,43,[z],,
2021,England,Good,Persons,65 to 69,6,"132,355","300,125",44.1,43.9,44.3,[z],,
2021,England,Good,Persons,70 to 74,6,"137,665","308,025",44.7,44.5,44.9,[z],,
2021,England,Good,Persons,75 to 79,6,"96,075","226,525",42.4,42.1,42.7,[z],,
2021,England,Good,Persons,80 to 84,6,"59,250","156,985",37.7,37.4,38,[z],,
2021,England,Good,Persons,85 to 89,6,"29,875","96,175",31.1,30.7,31.4,[z],,
2021,England,Good,Persons,90+,6,"13,495","55,440",24.3,23.9,24.8,[z],,
2021,England,Good,Persons,Under 1,7,"6,150","52,060",11.8,11.5,12.1,[z],,
2021,England,Good,Persons,1 to 4,7,"25,895","223,610",11.6,11.4,11.7,[z],,
2021,England,Good,Persons,5 to 9,7,"39,150","300,040",13,12.9,13.2,[z],,
2021,England,Good,Persons,10 to 14,7,"49,005","308,975",15.9,15.7,16,[z],,
2021,England,Good,Persons,15 to 19,7,"65,300","293,425",22.3,22.1,22.4,[z],,
2021,England,Good,Persons,20 to 24,7,"89,125","303,780",29.3,29.1,29.5,[z],,
2021,England,Good,Persons,25 to 29,7,"107,420","336,990",31.9,31.7,32.1,[z],,
2021,England,Good,Persons,30 to 34,7,"125,770","364,540",34.5,34.3,34.7,[z],,
2021,England,Good,Persons,35 to 39,7,"132,930","357,270",37.2,37,37.4,[z],,
2021,England,Good,Persons,40 to 44,7,"134,865","346,640",38.9,38.7,39.1,[z],,
2021,England,Good,Persons,45 to 49,7,"145,310","359,795",40.4,40.2,40.6,[z],,
2021,England,Good,Persons,50 to 54,7,"166,820","399,450",41.8,41.6,42,[z],,
2021,England,Good,Persons,55 to 59,7,"169,495","401,490",42.2,42,42.4,[z],,
2021,England,Good,Persons,60 to 64,7,"150,590","349,970",43,42.8,43.2,[z],,
2021,England,Good,Persons,65 to 69,7,"137,510","307,145",44.8,44.5,45,[z],,
2021,England,Good,Persons,70 to 74,7,"146,520","321,355",45.6,45.4,45.8,[z],,
2021,England,Good,Persons,75 to 79,7,"104,530","237,640",44,43.7,44.3,[z],,
2021,England,Good,Persons,80 to 84,7,"63,935","164,875",38.8,38.5,39.1,[z],,
2021,England,Good,Persons,85 to 89,7,"31,995","100,140",32,31.6,32.3,[z],,
2021,England,Good,Persons,90+,7,"14,215","56,965",25,24.5,25.4,[z],,
2021,England,Good,Persons,Under 1,8,"5,750","50,305",11.4,11.1,11.7,[z],,
2021,England,Good,Persons,1 to 4,8,"24,660","222,270",11.1,11,11.2,[z],,
2021,England,Good,Persons,5 to 9,8,"37,630","303,445",12.4,12.3,12.5,[z],,
2021,England,Good,Persons,10 to 14,8,"47,575","315,545",15.1,14.9,15.2,[z],,
2021,England,Good,Persons,15 to 19,8,"64,635","301,030",21.5,21.3,21.6,[z],,
2021,England,Good,Persons,20 to 24,8,"84,700","295,890",28.6,28.4,28.8,[z],,
2021,England,Good,Persons,25 to 29,8,"100,270","323,435",31,30.8,31.2,[z],,
2021,England,Good,Persons,30 to 34,8,"117,190","347,900",33.7,33.5,33.9,[z],,
2021,England,Good,Persons,35 to 39,8,"127,685","350,475",36.4,36.2,36.6,[z],,
2021,England,Good,Persons,40 to 44,8,"133,530","349,220",38.2,38,38.4,[z],,
2021,England,Good,Persons,45 to 49,8,"145,135","364,805",39.8,39.6,40,[z],,
2021,England,Good,Persons,50 to 54,8,"166,980","405,865",41.1,40.9,41.3,[z],,
2021,England,Good,Persons,55 to 59,8,"170,935","405,640",42.1,41.9,42.3,[z],,
2021,England,Good,Persons,60 to 64,8,"153,035","352,805",43.4,43.2,43.6,[z],,
2021,England,Good,Persons,65 to 69,8,"139,850","310,030",45.1,44.9,45.3,[z],,
2021,England,Good,Persons,70 to 74,8,"153,080","329,800",46.4,46.2,46.6,[z],,
2021,England,Good,Persons,75 to 79,8,"108,885","245,050",44.4,44.2,44.7,[z],,
2021,England,Good,Persons,80 to 84,8,"66,680","167,840",39.7,39.4,40,[z],,
2021,England,Good,Persons,85 to 89,8,"33,865","103,245",32.8,32.5,33.1,[z],,
2021,England,Good,Persons,90+,8,"15,115","58,925",25.7,25.2,26.1,[z],,
2021,England,Good,Persons,Under 1,9,"5,520","48,645",11.3,11,11.6,[z],,
2021,England,Good,Persons,1 to 4,9,"23,235","219,190",10.6,10.5,10.7,[z],,
2021,England,Good,Persons,5 to 9,9,"36,215","306,875",11.8,11.7,11.9,[z],,
2021,England,Good,Persons,10 to 14,9,"45,930","322,460",14.2,14.1,14.4,[z],,
2021,England,Good,Persons,15 to 19,9,"58,495","290,530",20.1,20,20.3,[z],,
2021,England,Good,Persons,20 to 24,9,"74,970","270,910",27.7,27.5,27.9,[z],,
2021,England,Good,Persons,25 to 29,9,"89,825","294,015",30.6,30.4,30.8,[z],,
2021,England,Good,Persons,30 to 34,9,"105,910","320,005",33.1,32.9,33.3,[z],,
2021,England,Good,Persons,35 to 39,9,"121,220","338,310",35.8,35.6,36,[z],,
2021,England,Good,Persons,40 to 44,9,"131,040","350,795",37.4,37.2,37.6,[z],,
2021,England,Good,Persons,45 to 49,9,"145,100","370,020",39.2,39,39.4,[z],,
2021,England,Good,Persons,50 to 54,9,"165,570","405,480",40.8,40.6,41,[z],,
2021,England,Good,Persons,55 to 59,9,"168,200","402,315",41.8,41.6,42,[z],,
2021,England,Good,Persons,60 to 64,9,"150,290","348,335",43.1,42.9,43.4,[z],,
2021,England,Good,Persons,65 to 69,9,"140,825","308,320",45.7,45.4,45.9,[z],,
2021,England,Good,Persons,70 to 74,9,"156,890","333,645",47,46.8,47.3,[z],,
2021,England,Good,Persons,75 to 79,9,"113,930","249,440",45.7,45.4,45.9,[z],,
2021,England,Good,Persons,80 to 84,9,"70,320","172,015",40.9,40.6,41.2,[z],,
2021,England,Good,Persons,85 to 89,9,"35,970","106,185",33.9,33.5,34.2,[z],,
2021,England,Good,Persons,90+,9,"15,935","60,775",26.2,25.8,26.6,[z],,
2021,England,Good,Persons,Under 1,10,"4,885","44,390",11,10.7,11.3,[z],,
2021,England,Good,Persons,1 to 4,10,"20,810","210,125",9.9,9.8,10,[z],,
2021,England,Good,Persons,5 to 9,10,"33,855","313,995",10.8,10.7,10.9,[z],,
2021,England,Good,Persons,10 to 14,10,"44,170","342,170",12.9,12.8,13,[z],,
2021,England,Good,Persons,15 to 19,10,"64,720","323,595",20,19.8,20.2,[z],,
2021,England,Good,Persons,20 to 24,10,"66,750","249,520",26.8,26.5,27,[z],,
2021,England,Good,Persons,25 to 29,10,"71,235","240,605",29.6,29.4,29.8,[z],,
2021,England,Good,Persons,30 to 34,10,"86,360","269,350",32.1,31.8,32.3,[z],,
2021,England,Good,Persons,35 to 39,10,"106,430","311,605",34.2,34,34.4,[z],,
2021,England,Good,Persons,40 to 44,10,"126,265","353,110",35.8,35.6,36,[z],,
2021,England,Good,Persons,45 to 49,10,"143,550","383,420",37.4,37.2,37.6,[z],,
2021,England,Good,Persons,50 to 54,10,"160,565","409,110",39.2,39.1,39.4,[z],,
2021,England,Good,Persons,55 to 59,10,"163,545","402,065",40.7,40.5,40.9,[z],,
2021,England,Good,Persons,60 to 64,10,"149,335","348,175",42.9,42.7,43.1,[z],,
2021,England,Good,Persons,65 to 69,10,"141,730","308,080",46,45.8,46.2,[z],,
2021,England,Good,Persons,70 to 74,10,"161,180","335,815",48,47.8,48.2,[z],,
2021,England,Good,Persons,75 to 79,10,"118,600","252,205",47,46.8,47.3,[z],,
2021,England,Good,Persons,80 to 84,10,"75,670","175,315",43.2,42.9,43.5,[z],,
2021,England,Good,Persons,85 to 89,10,"39,815","110,385",36.1,35.7,36.4,[z],,
2021,England,Good,Persons,90+,10,"17,515","62,140",28.2,27.8,28.6,[z],,
2021,England,Fair,Female,Under 1,1,555,"37,045",1.5,1.4,1.6,[z],,
2021,England,Fair,Female,1 to 4,1,"3,365","158,785",2.1,2,2.2,[z],,
2021,England,Fair,Female,5 to 9,1,"5,535","209,640",2.6,2.6,2.7,[z],,
2021,England,Fair,Female,10 to 14,1,"7,090","205,245",3.5,3.4,3.5,[z],,
2021,England,Fair,Female,15 to 19,1,"11,920","182,900",6.5,6.4,6.6,[z],,
2021,England,Fair,Female,20 to 24,1,"18,520","195,540",9.5,9.3,9.6,[z],,
2021,England,Fair,Female,25 to 29,1,"23,355","217,710",10.7,10.6,10.9,[z],,
2021,England,Fair,Female,30 to 34,1,"28,470","234,750",12.1,12,12.3,[z],,
2021,England,Fair,Female,35 to 39,1,"30,800","213,400",14.4,14.3,14.6,[z],,
2021,England,Fair,Female,40 to 44,1,"31,550","180,455",17.5,17.3,17.7,[z],,
2021,England,Fair,Female,45 to 49,1,"34,880","169,170",20.6,20.4,20.8,[z],,
2021,England,Fair,Female,50 to 54,1,"41,590","178,055",23.4,23.1,23.6,[z],,
2021,England,Fair,Female,55 to 59,1,"42,605","166,010",25.7,25.4,25.9,[z],,
2021,England,Fair,Female,60 to 64,1,"39,055","137,970",28.3,28,28.6,[z],,
2021,England,Fair,Female,65 to 69,1,"35,025","109,000",32.1,31.8,32.5,[z],,
2021,England,Fair,Female,70 to 74,1,"34,855","98,525",35.4,35,35.7,[z],,
2021,England,Fair,Female,75 to 79,1,"27,280","70,060",38.9,38.5,39.4,[z],,
2021,England,Fair,Female,80 to 84,1,"22,550","54,080",41.7,41.2,42.2,[z],,
2021,England,Fair,Female,85 to 89,1,"15,685","35,010",44.8,44.1,45.5,[z],,
2021,England,Fair,Female,90+,1,"10,435","21,920",47.6,46.7,48.5,[z],,
2021,England,Fair,Female,Under 1,2,440,"33,620",1.3,1.2,1.4,[z],,
2021,England,Fair,Female,1 to 4,2,"2,575","142,145",1.8,1.7,1.9,[z],,
2021,England,Fair,Female,5 to 9,2,"4,400","186,890",2.4,2.3,2.4,[z],,
2021,England,Fair,Female,10 to 14,2,"5,820","187,310",3.1,3,3.2,[z],,
2021,England,Fair,Female,15 to 19,2,"10,370","174,640",5.9,5.8,6.1,[z],,
2021,England,Fair,Female,20 to 24,2,"16,600","204,240",8.1,8,8.3,[z],,
2021,England,Fair,Female,25 to 29,2,"19,815","229,155",8.6,8.5,8.8,[z],,
2021,England,Fair,Female,30 to 34,2,"23,770","240,840",9.9,9.7,10,[z],,
2021,England,Fair,Female,35 to 39,2,"26,055","217,320",12,11.8,12.1,[z],,
2021,England,Fair,Female,40 to 44,2,"27,600","187,555",14.7,14.5,14.9,[z],,
2021,England,Fair,Female,45 to 49,2,"32,355","179,005",18.1,17.9,18.3,[z],,
2021,England,Fair,Female,50 to 54,2,"39,275","189,750",20.7,20.5,20.9,[z],,
2021,England,Fair,Female,55 to 59,2,"40,485","175,780",23,22.8,23.3,[z],,
2021,England,Fair,Female,60 to 64,2,"37,315","144,395",25.8,25.6,26.1,[z],,
2021,England,Fair,Female,65 to 69,2,"34,205","115,140",29.7,29.4,30,[z],,
2021,England,Fair,Female,70 to 74,2,"34,930","106,740",32.7,32.4,33.1,[z],,
2021,England,Fair,Female,75 to 79,2,"28,925","77,650",37.3,36.8,37.7,[z],,
2021,England,Fair,Female,80 to 84,2,"24,730","59,970",41.2,40.7,41.8,[z],,
2021,England,Fair,Female,85 to 89,2,"17,540","38,935",45,44.4,45.7,[z],,
2021,England,Fair,Female,90+,2,"12,300","25,530",48.2,47.3,49,[z],,
2021,England,Fair,Female,Under 1,3,380,"32,115",1.2,1.1,1.3,[z],,
2021,England,Fair,Female,1 to 4,3,"2,180","135,015",1.6,1.5,1.7,[z],,
2021,England,Fair,Female,5 to 9,3,"3,550","174,345",2,2,2.1,[z],,
2021,England,Fair,Female,10 to 14,3,"5,010","174,220",2.9,2.8,3,[z],,
2021,England,Fair,Female,15 to 19,3,"9,320","165,480",5.6,5.5,5.7,[z],,
2021,England,Fair,Female,20 to 24,3,"15,550","205,735",7.6,7.4,7.7,[z],,
2021,England,Fair,Female,25 to 29,3,"17,765","235,245",7.6,7.4,7.7,[z],,
2021,England,Fair,Female,30 to 34,3,"21,280","245,830",8.7,8.5,8.8,[z],,
2021,England,Fair,Female,35 to 39,3,"23,460","219,860",10.7,10.5,10.8,[z],,
2021,England,Fair,Female,40 to 44,3,"24,810","189,830",13.1,12.9,13.2,[z],,
2021,England,Fair,Female,45 to 49,3,"28,855","181,305",15.9,15.7,16.1,[z],,
2021,England,Fair,Female,50 to 54,3,"35,680","192,835",18.5,18.3,18.7,[z],,
2021,England,Fair,Female,55 to 59,3,"37,295","181,595",20.5,20.3,20.7,[z],,
2021,England,Fair,Female,60 to 64,3,"35,655","150,935",23.6,23.4,23.9,[z],,
2021,England,Fair,Female,65 to 69,3,"33,580","123,940",27.1,26.8,27.4,[z],,
2021,England,Fair,Female,70 to 74,3,"36,285","118,240",30.7,30.4,31,[z],,
2021,England,Fair,Female,75 to 79,3,"30,400","86,530",35.1,34.7,35.5,[z],,
2021,England,Fair,Female,80 to 84,3,"26,505","66,230",40,39.5,40.5,[z],,
2021,England,Fair,Female,85 to 89,3,"18,830","42,445",44.4,43.7,45,[z],,
2021,England,Fair,Female,90+,3,"13,385","28,010",47.8,47,48.6,[z],,
2021,England,Fair,Female,Under 1,4,360,"29,810",1.2,1.1,1.3,[z],,
2021,England,Fair,Female,1 to 4,4,"1,745","123,665",1.4,1.3,1.5,[z],,
2021,England,Fair,Female,5 to 9,4,"2,865","159,805",1.8,1.7,1.9,[z],,
2021,England,Fair,Female,10 to 14,4,"4,220","159,875",2.6,2.6,2.7,[z],,
2021,England,Fair,Female,15 to 19,4,"8,700","159,490",5.5,5.3,5.6,[z],,
2021,England,Fair,Female,20 to 24,4,"14,140","198,245",7.1,7,7.3,[z],,
2021,England,Fair,Female,25 to 29,4,"15,620","219,870",7.1,7,7.2,[z],,
2021,England,Fair,Female,30 to 34,4,"18,145","230,340",7.9,7.8,8,[z],,
2021,England,Fair,Female,35 to 39,4,"20,025","208,095",9.6,9.5,9.8,[z],,
2021,England,Fair,Female,40 to 44,4,"21,450","184,510",11.6,11.5,11.8,[z],,
2021,England,Fair,Female,45 to 49,4,"25,415","178,635",14.2,14.1,14.4,[z],,
2021,England,Fair,Female,50 to 54,4,"32,370","195,375",16.6,16.4,16.7,[z],,
2021,England,Fair,Female,55 to 59,4,"35,270","190,275",18.5,18.3,18.7,[z],,
2021,England,Fair,Female,60 to 64,4,"34,510","161,305",21.4,21.2,21.6,[z],,
2021,England,Fair,Female,65 to 69,4,"33,285","136,465",24.4,24.1,24.7,[z],,
2021,England,Fair,Female,70 to 74,4,"38,235","137,090",27.9,27.6,28.2,[z],,
2021,England,Fair,Female,75 to 79,4,"33,560","100,815",33.3,32.9,33.6,[z],,
2021,England,Fair,Female,80 to 84,4,"28,660","73,705",38.9,38.4,39.3,[z],,
2021,England,Fair,Female,85 to 89,4,"21,425","48,525",44.2,43.6,44.7,[z],,
2021,England,Fair,Female,90+,4,"15,405","32,370",47.6,46.8,48.3,[z],,
2021,England,Fair,Female,Under 1,5,270,"27,745",1,0.9,1.1,[z],,
2021,England,Fair,Female,1 to 4,5,"1,530","117,635",1.3,1.2,1.4,[z],,
2021,England,Fair,Female,5 to 9,5,"2,530","153,745",1.6,1.6,1.7,[z],,
2021,England,Fair,Female,10 to 14,5,"3,700","154,540",2.4,2.3,2.5,[z],,
2021,England,Fair,Female,15 to 19,5,"7,850","151,925",5.2,5.1,5.3,[z],,
2021,England,Fair,Female,20 to 24,5,"12,330","179,530",6.9,6.7,7,[z],,
2021,England,Fair,Female,25 to 29,5,"13,225","200,055",6.6,6.5,6.7,[z],,
2021,England,Fair,Female,30 to 34,5,"15,770","213,740",7.4,7.3,7.5,[z],,
2021,England,Fair,Female,35 to 39,5,"17,305","196,875",8.8,8.7,8.9,[z],,
2021,England,Fair,Female,40 to 44,5,"18,820","180,315",10.4,10.3,10.6,[z],,
2021,England,Fair,Female,45 to 49,5,"23,125","180,195",12.8,12.7,13,[z],,
2021,England,Fair,Female,50 to 54,5,"29,875","199,290",15,14.8,15.2,[z],,
2021,England,Fair,Female,55 to 59,5,"32,785","197,305",16.6,16.4,16.8,[z],,
2021,England,Fair,Female,60 to 64,5,"32,515","169,270",19.2,19,19.4,[z],,
2021,England,Fair,Female,65 to 69,5,"32,470","147,180",22.1,21.8,22.3,[z],,
2021,England,Fair,Female,70 to 74,5,"38,780","149,770",25.9,25.6,26.2,[z],,
2021,England,Fair,Female,75 to 79,5,"35,115","111,270",31.6,31.2,31.9,[z],,
2021,England,Fair,Female,80 to 84,5,"30,595","81,560",37.5,37.1,37.9,[z],,
2021,England,Fair,Female,85 to 89,5,"23,330","53,795",43.4,42.8,43.9,[z],,
2021,England,Fair,Female,90+,5,"16,730","35,210",47.5,46.8,48.2,[z],,
2021,England,Fair,Female,Under 1,6,265,"27,040",1,0.9,1.1,[z],,
2021,England,Fair,Female,1 to 4,6,"1,315","115,275",1.1,1.1,1.2,[z],,
2021,England,Fair,Female,5 to 9,6,"2,150","152,715",1.4,1.3,1.5,[z],,
2021,England,Fair,Female,10 to 14,6,"3,415","154,900",2.2,2.1,2.3,[z],,
2021,England,Fair,Female,15 to 19,6,"7,300","148,385",4.9,4.8,5,[z],,
2021,England,Fair,Female,20 to 24,6,"11,140","171,505",6.5,6.4,6.6,[z],,
2021,England,Fair,Female,25 to 29,6,"11,990","193,815",6.2,6.1,6.3,[z],,
2021,England,Fair,Female,30 to 34,6,"14,050","207,000",6.8,6.7,6.9,[z],,
2021,England,Fair,Female,35 to 39,6,"15,950","195,020",8.2,8.1,8.3,[z],,
2021,England,Fair,Female,40 to 44,6,"17,385","182,260",9.5,9.4,9.7,[z],,
2021,England,Fair,Female,45 to 49,6,"21,365","183,525",11.6,11.5,11.8,[z],,
2021,England,Fair,Female,50 to 54,6,"27,650","203,940",13.6,13.4,13.7,[z],,
2021,England,Fair,Female,55 to 59,6,"31,075","203,535",15.3,15.1,15.4,[z],,
2021,England,Fair,Female,60 to 64,6,"30,885","176,440",17.5,17.3,17.7,[z],,
